dataset,shot,shot_label,backbone,method,method_variant,seed,top1_acc,top1_acc_source,num_prototypes_per_class,prototype_init,cache_entries,execution_env,run_mode,raw_metrics_is_paper_result,raw_metrics_eligible_for_paper_tables,run_dir,metrics_json_path,metadata_json_path,preflight_report_path
aid,8,8,remoteclip_vit_b32,proto_adapter,proto_adapter,3,0.946,top1_acc,,,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T145207_1e7f5f1c,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T145207_1e7f5f1c/metrics.json,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T145207_1e7f5f1c/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot8_seed3_20260518T145207/aid_remoteclip_vit_b32_proto_adapter_seed3/20260518T145228/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,proto_adapter,proto_adapter,3,0.948,top1_acc,,,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_16/seed_3/20260518T145305_14874948,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_16/seed_3/20260518T145305_14874948/metrics.json,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_16/seed_3/20260518T145305_14874948/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot16_seed3_20260518T145305/aid_remoteclip_vit_b32_proto_adapter_seed3/20260518T145324/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,1,0.822,top1_acc,1,mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_1/20260518T145500_6e8d2807,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_1/20260518T145500_6e8d2807/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_1/20260518T145500_6e8d2807/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot1_M1_mean_seed1_20260518T145500/aid_remoteclip_vit_b32_rs_cpc_seed1/20260518T145523/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,1,0.822,top1_acc,1,medoid,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_1/20260518T145557_3f3dfd96,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_1/20260518T145557_3f3dfd96/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_1/20260518T145557_3f3dfd96/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot1_M1_medoid_seed1_20260518T145557/aid_remoteclip_vit_b32_rs_cpc_seed1/20260518T145637/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,1,0.822,top1_acc,1,random_group_mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/random_group_mean/seed_1/20260518T150001_c74a7cb8,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/random_group_mean/seed_1/20260518T150001_c74a7cb8/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/random_group_mean/seed_1/20260518T150001_c74a7cb8/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot1_M1_random_group_mean_seed1_20260518T150001/aid_remoteclip_vit_b32_rs_cpc_seed1/20260518T150021/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,1,0.914,top1_acc,1,mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/mean/seed_1/20260519T093509_62fe151e,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/mean/seed_1/20260519T093509_62fe151e/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/mean/seed_1/20260519T093509_62fe151e/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M1_mean_seed1_20260519T093509/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T093600/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,1,0.865,top1_acc,1,medoid,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/medoid/seed_1/20260519T093631_c77d63b8,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/medoid/seed_1/20260519T093631_c77d63b8/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/medoid/seed_1/20260519T093631_c77d63b8/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M1_medoid_seed1_20260519T093631/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T093652/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,1,0.914,top1_acc,1,random_group_mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/random_group_mean/seed_1/20260519T093718_d8f2eb5f,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/random_group_mean/seed_1/20260519T093718_d8f2eb5f/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/random_group_mean/seed_1/20260519T093718_d8f2eb5f/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M1_random_group_mean_seed1_20260519T093718/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T093743/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,1,0.8765,top1_acc,2,medoid,60,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/medoid/seed_1/20260519T093817_a2f3745b,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/medoid/seed_1/20260519T093817_a2f3745b/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/medoid/seed_1/20260519T093817_a2f3745b/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M2_medoid_seed1_20260519T093817/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T093837/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,1,0.8765,top1_acc,2,random_group_mean,60,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/random_group_mean/seed_1/20260519T093907_1ec3ea90,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/random_group_mean/seed_1/20260519T093907_1ec3ea90/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/random_group_mean/seed_1/20260519T093907_1ec3ea90/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M2_random_group_mean_seed1_20260519T093907/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T093936/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,1,0.932,top1_acc,1,mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_1/20260519T094005_d24c3d57,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_1/20260519T094005_d24c3d57/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_1/20260519T094005_d24c3d57/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M1_mean_seed1_20260519T094005/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T094024/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,1,0.8935,top1_acc,1,medoid,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_1/20260519T094049_dcd5907e,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_1/20260519T094049_dcd5907e/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_1/20260519T094049_dcd5907e/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M1_medoid_seed1_20260519T094049/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T094104/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,1,0.932,top1_acc,1,random_group_mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_1/20260519T094135_f15b06f0,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_1/20260519T094135_f15b06f0/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_1/20260519T094135_f15b06f0/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M1_random_group_mean_seed1_20260519T094135/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T094643/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,1,0.8725,top1_acc,2,medoid,60,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_1/20260519T094744_3ee4fcd8,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_1/20260519T094744_3ee4fcd8/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_1/20260519T094744_3ee4fcd8/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M2_medoid_seed1_20260519T094744/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T094813/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,1,0.921,top1_acc,2,random_group_mean,60,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_1/20260519T094900_43f0c3ae,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_1/20260519T094900_43f0c3ae/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_1/20260519T094900_43f0c3ae/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M2_random_group_mean_seed1_20260519T094900/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T095503/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,1,0.899,top1_acc,4,medoid,120,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_1/20260519T095537_6c43ff24,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_1/20260519T095537_6c43ff24/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_1/20260519T095537_6c43ff24/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M4_medoid_seed1_20260519T095537/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T095629/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,1,0.899,top1_acc,4,random_group_mean,120,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_1/20260519T095704_81f6d495,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_1/20260519T095704_81f6d495/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_1/20260519T095704_81f6d495/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M4_random_group_mean_seed1_20260519T095704/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T095734/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,1,0.943,top1_acc,1,mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_1/20260519T095805_85090868,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_1/20260519T095805_85090868/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_1/20260519T095805_85090868/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M1_mean_seed1_20260519T095805/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T095827/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,1,0.899,top1_acc,1,medoid,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_1/20260519T095853_990857e1,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_1/20260519T095853_990857e1/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_1/20260519T095853_990857e1/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M1_medoid_seed1_20260519T095853/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T095911/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,1,0.943,top1_acc,1,random_group_mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_1/20260519T095938_80ce681b,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_1/20260519T095938_80ce681b/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_1/20260519T095938_80ce681b/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M1_random_group_mean_seed1_20260519T095938/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T095957/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,1,0.8785,top1_acc,2,medoid,60,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_1/20260519T100034_5d416c0e,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_1/20260519T100034_5d416c0e/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_1/20260519T100034_5d416c0e/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M2_medoid_seed1_20260519T100034/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100056/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,1,0.9345,top1_acc,2,random_group_mean,60,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_1/20260519T100128_e4b55875,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_1/20260519T100128_e4b55875/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_1/20260519T100128_e4b55875/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M2_random_group_mean_seed1_20260519T100128/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100147/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,1,0.8985,top1_acc,4,medoid,120,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_1/20260519T100224_2ba40207,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_1/20260519T100224_2ba40207/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_1/20260519T100224_2ba40207/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M4_medoid_seed1_20260519T100224/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100250/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,1,0.9265,top1_acc,4,random_group_mean,120,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_1/20260519T100326_8803ae0a,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_1/20260519T100326_8803ae0a/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_1/20260519T100326_8803ae0a/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M4_random_group_mean_seed1_20260519T100326/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100350/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,1,0.909,top1_acc,8,medoid,240,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_1/20260519T100432_cba2d3fe,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_1/20260519T100432_cba2d3fe/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_1/20260519T100432_cba2d3fe/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M8_medoid_seed1_20260519T100432/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100452/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,1,0.909,top1_acc,8,random_group_mean,240,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_1/20260519T100535_8e6acb15,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_1/20260519T100535_8e6acb15/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_1/20260519T100535_8e6acb15/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M8_random_group_mean_seed1_20260519T100535/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100559/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,1,0.949,top1_acc,1,mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_1/20260519T100628_d25a314c,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_1/20260519T100628_d25a314c/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_1/20260519T100628_d25a314c/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M1_mean_seed1_20260519T100628/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100650/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,1,0.918,top1_acc,1,medoid,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_1/20260519T100717_09556737,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_1/20260519T100717_09556737/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_1/20260519T100717_09556737/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M1_medoid_seed1_20260519T100717/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100740/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,1,0.949,top1_acc,1,random_group_mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_1/20260519T100806_07480446,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_1/20260519T100806_07480446/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_1/20260519T100806_07480446/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M1_random_group_mean_seed1_20260519T100806/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100829/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,1,0.885,top1_acc,2,medoid,60,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_1/20260519T100904_929998a2,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_1/20260519T100904_929998a2/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_1/20260519T100904_929998a2/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M2_medoid_seed1_20260519T100904/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T100923/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,1,0.9475,top1_acc,2,random_group_mean,60,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_1/20260519T100952_0da4659a,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_1/20260519T100952_0da4659a/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_1/20260519T100952_0da4659a/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M2_random_group_mean_seed1_20260519T100952/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T101017/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,1,0.892,top1_acc,4,medoid,120,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_1/20260519T101106_99099e6a,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_1/20260519T101106_99099e6a/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_1/20260519T101106_99099e6a/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M4_medoid_seed1_20260519T101106/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T101126/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,1,0.945,top1_acc,4,random_group_mean,120,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_1/20260519T101158_0503f61f,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_1/20260519T101158_0503f61f/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_1/20260519T101158_0503f61f/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M4_random_group_mean_seed1_20260519T101158/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T101216/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,1,0.8965,top1_acc,8,medoid,240,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_1/20260519T101301_1c4210f8,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_1/20260519T101301_1c4210f8/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_1/20260519T101301_1c4210f8/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M8_medoid_seed1_20260519T101301/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T101322/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,1,0.9395,top1_acc,8,random_group_mean,240,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_1/20260519T101405_60a9a74f,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_1/20260519T101405_60a9a74f/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_1/20260519T101405_60a9a74f/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M8_random_group_mean_seed1_20260519T101405/aid_remoteclip_vit_b32_rs_cpc_seed1/20260519T101423/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,2,0.8265,top1_acc,1,mean,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_2/20260519T101500_8536b273,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_2/20260519T101500_8536b273/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_2/20260519T101500_8536b273/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot1_M1_mean_seed2_20260519T101500/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T101522/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,2,0.8265,top1_acc,1,medoid,30,remote_server,server_full,False,False,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_2/20260519T101559_1637f58a,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_2/20260519T101559_1637f58a/metrics.json,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_2/20260519T101559_1637f58a/metadata.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot1_M1_medoid_seed2_20260519T101559/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T101630/result_run_preflight_report.json
