dataset,shot,shot_label,backbone,method,method_variant,seed,cache_entries,trainable_params,training_time_sec,inference_time_sec,images_per_second,gpu_memory_mb,num_prototypes_per_class,prototype_init,run_dir,metrics_json_path,preflight_report_path
aid,4,4,remoteclip_vit_b32,tip_adapter,tip_adapter,2,120,0,0.0,12.03617700887844,332.3314368880929,,,,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_4/seed_2/20260518T142704_99eb06b9,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_4/seed_2/20260518T142704_99eb06b9/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_tip_adapter_shot4_seed2_20260518T142704/aid_remoteclip_vit_b32_tip_adapter_seed2/20260518T142727/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,tip_adapter,tip_adapter,2,240,0,0.0,22.07507111132145,181.19986929276774,,,,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_8/seed_2/20260518T142812_94440a4b,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_8/seed_2/20260518T142812_94440a4b/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_tip_adapter_shot8_seed2_20260518T142812/aid_remoteclip_vit_b32_tip_adapter_seed2/20260518T142844/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,tip_adapter,tip_adapter,2,480,0,0.0,39.99493999686092,100.01265160827714,,,,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_16/seed_2/20260518T142943_de89d68b,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_16/seed_2/20260518T142943_de89d68b/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_tip_adapter_shot16_seed2_20260518T142943/aid_remoteclip_vit_b32_tip_adapter_seed2/20260518T143011/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,tip_adapter,tip_adapter,3,30,0,0.0,5.081958023365587,787.0981975075332,,,,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_1/seed_3/20260518T143047_a136290a,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_1/seed_3/20260518T143047_a136290a/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_tip_adapter_shot1_seed3_20260518T143047/aid_remoteclip_vit_b32_tip_adapter_seed3/20260518T143213/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,tip_adapter,tip_adapter,3,60,0,0.0,7.482843781355768,534.5561282418307,,,,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_2/seed_3/20260518T143257_53280004,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_2/seed_3/20260518T143257_53280004/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_tip_adapter_shot2_seed3_20260518T143257/aid_remoteclip_vit_b32_tip_adapter_seed3/20260518T143319/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,tip_adapter,tip_adapter,3,120,0,0.0,12.107246917672455,330.3806412142601,,,,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_4/seed_3/20260518T143355_213e4f7a,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_4/seed_3/20260518T143355_213e4f7a/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_tip_adapter_shot4_seed3_20260518T143355/aid_remoteclip_vit_b32_tip_adapter_seed3/20260518T143427/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,tip_adapter,tip_adapter,3,240,0,0.0,21.406935173086822,186.85533298708125,,,,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_8/seed_3/20260518T143509_5e5b1019,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_8/seed_3/20260518T143509_5e5b1019/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_tip_adapter_shot8_seed3_20260518T143509/aid_remoteclip_vit_b32_tip_adapter_seed3/20260518T143535/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,tip_adapter,tip_adapter,3,480,0,0.0,41.53661306295544,96.30058170456398,,,,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_16/seed_3/20260518T143650_e69291b7,results/raw/aid/remoteclip_vit_b32/tip_adapter/shot_16/seed_3/20260518T143650_e69291b7/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_tip_adapter_shot16_seed3_20260518T143650/aid_remoteclip_vit_b32_tip_adapter_seed3/20260518T143725/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,proto_adapter,proto_adapter,1,30,0,0.0,4.855456309393048,823.8154655540534,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_1/seed_1/20260518T143844_1726934d,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_1/seed_1/20260518T143844_1726934d/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot1_seed1_20260518T143844/aid_remoteclip_vit_b32_proto_adapter_seed1/20260518T143906/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,proto_adapter,proto_adapter,1,30,0,0.0,5.076116282958537,788.0040127190823,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_2/seed_1/20260518T143936_c733d176,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_2/seed_1/20260518T143936_c733d176/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot2_seed1_20260518T143936/aid_remoteclip_vit_b32_proto_adapter_seed1/20260518T144008/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,proto_adapter,proto_adapter,1,30,0,0.0,5.217455710284412,766.6572026889239,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_4/seed_1/20260518T144038_737a1f5f,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_4/seed_1/20260518T144038_737a1f5f/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot4_seed1_20260518T144038/aid_remoteclip_vit_b32_proto_adapter_seed1/20260518T144154/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,proto_adapter,proto_adapter,1,30,0,0.0,5.152461394667625,776.3279903736245,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_8/seed_1/20260518T144315_665da683,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_8/seed_1/20260518T144315_665da683/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot8_seed1_20260518T144315/aid_remoteclip_vit_b32_proto_adapter_seed1/20260518T144336/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,proto_adapter,proto_adapter,1,30,0,0.0,4.8500408018007874,824.7353297553346,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_16/seed_1/20260518T144404_4cee6602,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_16/seed_1/20260518T144404_4cee6602/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot16_seed1_20260518T144404/aid_remoteclip_vit_b32_proto_adapter_seed1/20260518T144428/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,proto_adapter,proto_adapter,2,30,0,0.0,4.966079799924046,805.4643020559554,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_1/seed_2/20260518T144502_8cbba650,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_1/seed_2/20260518T144502_8cbba650/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot1_seed2_20260518T144502/aid_remoteclip_vit_b32_proto_adapter_seed2/20260518T144530/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,proto_adapter,proto_adapter,2,30,0,0.0,5.097499314695597,784.6984870539144,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_2/seed_2/20260518T144557_8f4146c2,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_2/seed_2/20260518T144557_8f4146c2/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot2_seed2_20260518T144557/aid_remoteclip_vit_b32_proto_adapter_seed2/20260518T144619/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,proto_adapter,proto_adapter,2,30,0,0.0,5.176437007728964,772.7322855523172,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_4/seed_2/20260518T144651_ae63ef4c,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_4/seed_2/20260518T144651_ae63ef4c/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot4_seed2_20260518T144651/aid_remoteclip_vit_b32_proto_adapter_seed2/20260518T144710/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,proto_adapter,proto_adapter,2,30,0,0.0,5.1616522911936045,774.9456519619654,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_8/seed_2/20260518T144739_d5cb485c,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_8/seed_2/20260518T144739_d5cb485c/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot8_seed2_20260518T144739/aid_remoteclip_vit_b32_proto_adapter_seed2/20260518T144759/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,proto_adapter,proto_adapter,2,30,0,0.0,5.171970932744443,773.3995515472568,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_16/seed_2/20260518T144831_36e6e3b6,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_16/seed_2/20260518T144831_36e6e3b6/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot16_seed2_20260518T144831/aid_remoteclip_vit_b32_proto_adapter_seed2/20260518T144853/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,proto_adapter,proto_adapter,3,30,0,0.0,4.96759129408747,805.2192225960463,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_1/seed_3/20260518T144924_3ef26946,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_1/seed_3/20260518T144924_3ef26946/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot1_seed3_20260518T144924/aid_remoteclip_vit_b32_proto_adapter_seed3/20260518T144942/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,proto_adapter,proto_adapter,3,30,0,0.0,4.85956653393805,823.118681895794,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_2/seed_3/20260518T145010_2f19d086,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_2/seed_3/20260518T145010_2f19d086/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot2_seed3_20260518T145010/aid_remoteclip_vit_b32_proto_adapter_seed3/20260518T145034/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,proto_adapter,proto_adapter,3,30,0,0.0,4.804768060334027,832.5063665449692,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_4/seed_3/20260518T145117_eb9c1cbd,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_4/seed_3/20260518T145117_eb9c1cbd/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot4_seed3_20260518T145117/aid_remoteclip_vit_b32_proto_adapter_seed3/20260518T145140/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,proto_adapter,proto_adapter,3,30,0,0.0,4.816820774227381,830.4232578887267,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T145207_1e7f5f1c,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T145207_1e7f5f1c/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot8_seed3_20260518T145207/aid_remoteclip_vit_b32_proto_adapter_seed3/20260518T145228/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,proto_adapter,proto_adapter,3,30,0,0.0,4.840788689441979,826.3116315579351,,,,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_16/seed_3/20260518T145305_14874948,results/raw/aid/remoteclip_vit_b32/proto_adapter/shot_16/seed_3/20260518T145305_14874948/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_proto_adapter_shot16_seed3_20260518T145305/aid_remoteclip_vit_b32_proto_adapter_seed3/20260518T145324/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,1,30,0,0.0,5.008995377924293,798.5633242204315,,1,mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_1/20260518T145500_6e8d2807,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_1/20260518T145500_6e8d2807/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot1_M1_mean_seed1_20260518T145500/aid_remoteclip_vit_b32_rs_cpc_seed1/20260518T145523/result_run_preflight_report.json
