dataset,shot,shot_label,backbone,method,method_variant,seed,cache_entries,trainable_params,training_time_sec,inference_time_sec,images_per_second,gpu_memory_mb,num_prototypes_per_class,prototype_init,run_dir,metrics_json_path,preflight_report_path
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,2,40,0,0.0,12.108827924355865,891.9112623837631,,4,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_2/20260518T020857_df7c34e2,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_2/20260518T020857_df7c34e2/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_087_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022256/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,2,80,0,0.0,20.03958085924387,538.9334275930312,,8,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_2/20260518T020920_655db868,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_2/20260518T020920_655db868/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_088_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022257/result_run_preflight_report.json
eurosat,,zero_shot,remoteclip_vit_b32,zero_shot,zero_shot,3,10,0,0.0,3.0341952554881573,3559.4281483583823,,,,results/raw/eurosat/remoteclip_vit_b32/zero_shot/seed_3/20260518T020926_a283843e,results/raw/eurosat/remoteclip_vit_b32/zero_shot/seed_3/20260518T020926_a283843e/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_089_zero_shot_seed3_shotNone/eurosat_remoteclip_vit_b32_zero_shot_seed3/20260518T022259/result_run_preflight_report.json
eurosat,1,1,remoteclip_vit_b32,tip_adapter,tip_adapter,3,10,0,0.0,6.291326651349664,1716.6490628305082,,,,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_1/seed_3/20260518T020936_77760384,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_1/seed_3/20260518T020936_77760384/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_090_tip_adapter_seed3_shot1/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022300/result_run_preflight_report.json
eurosat,2,2,remoteclip_vit_b32,tip_adapter,tip_adapter,3,20,0,0.0,8.125732943415642,1329.1108722384658,,,,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_2/seed_3/20260518T020947_7b177c75,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_2/seed_3/20260518T020947_7b177c75/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_091_tip_adapter_seed3_shot2/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022301/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,tip_adapter,tip_adapter,3,40,0,0.0,12.479531096294522,865.4171311938783,,,,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_4/seed_3/20260518T021002_863047ec,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_4/seed_3/20260518T021002_863047ec/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_092_tip_adapter_seed3_shot4/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022303/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,tip_adapter,tip_adapter,3,80,0,0.0,20.33496629446745,531.1048881816129,,,,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_8/seed_3/20260518T021025_92b1139c,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_8/seed_3/20260518T021025_92b1139c/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_093_tip_adapter_seed3_shot8/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022304/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,tip_adapter,tip_adapter,3,160,0,0.0,36.5003719907254,295.88739541460666,,,,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_16/seed_3/20260518T021105_b0451b8b,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_16/seed_3/20260518T021105_b0451b8b/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_094_tip_adapter_seed3_shot16/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022306/result_run_preflight_report.json
eurosat,1,1,remoteclip_vit_b32,proto_adapter,proto_adapter,3,10,0,0.0,6.12162028439343,1764.2387959824487,,,,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_1/seed_3/20260518T021114_115cd8ca,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_1/seed_3/20260518T021114_115cd8ca/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_095_proto_adapter_seed3_shot1/eurosat_remoteclip_vit_b32_proto_adapter_seed3/20260518T022307/result_run_preflight_report.json
eurosat,2,2,remoteclip_vit_b32,proto_adapter,proto_adapter,3,10,0,0.0,6.343503588810563,1702.5291857720933,,,,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_2/seed_3/20260518T021123_a1341d7a,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_2/seed_3/20260518T021123_a1341d7a/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_096_proto_adapter_seed3_shot2/eurosat_remoteclip_vit_b32_proto_adapter_seed3/20260518T022308/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,proto_adapter,proto_adapter,3,10,0,0.0,6.208633193746209,1739.5132975287625,,,,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_4/seed_3/20260518T021132_2a3c93ea,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_4/seed_3/20260518T021132_2a3c93ea/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_097_proto_adapter_seed3_shot4/eurosat_remoteclip_vit_b32_proto_adapter_seed3/20260518T022310/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,proto_adapter,proto_adapter,3,10,0,0.0,6.268345609307289,1722.9426507632372,,,,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T021141_5e100150,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T021141_5e100150/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_098_proto_adapter_seed3_shot8/eurosat_remoteclip_vit_b32_proto_adapter_seed3/20260518T022311/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,proto_adapter,proto_adapter,3,10,0,0.0,6.353822143748403,1699.7642923679005,,,,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_16/seed_3/20260518T021150_c331de42,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_16/seed_3/20260518T021150_c331de42/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_099_proto_adapter_seed3_shot16/eurosat_remoteclip_vit_b32_proto_adapter_seed3/20260518T022312/result_run_preflight_report.json
eurosat,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,10,0,0.0,6.171645572409034,1749.9384683207495,,1,mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_3/20260518T021159_a2b1366d,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_3/20260518T021159_a2b1366d/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_100_rs_cpc_seed3_shot1/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022314/result_run_preflight_report.json
eurosat,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,10,0,0.0,6.1302622351795435,1761.7517139841716,,1,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_1/M_1/random_group_mean/seed_3/20260518T021209_5b3c2946,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_1/M_1/random_group_mean/seed_3/20260518T021209_5b3c2946/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_101_rs_cpc_seed3_shot1/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022315/result_run_preflight_report.json
eurosat,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,10,0,0.0,6.240019841119647,1730.7637275175964,,1,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_3/20260518T021218_0d732748,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_3/20260518T021218_0d732748/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_102_rs_cpc_seed3_shot1/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022316/result_run_preflight_report.json
eurosat,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,10,0,0.0,6.376768201589584,1693.6478884880594,,1,mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_1/mean/seed_3/20260518T021227_eb2553ae,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_1/mean/seed_3/20260518T021227_eb2553ae/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_103_rs_cpc_seed3_shot2/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022318/result_run_preflight_report.json
eurosat,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,10,0,0.0,6.259022234007716,1725.5091284576968,,1,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_1/random_group_mean/seed_3/20260518T021236_7fb78670,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_1/random_group_mean/seed_3/20260518T021236_7fb78670/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_104_rs_cpc_seed3_shot2/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022319/result_run_preflight_report.json
eurosat,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,3,20,0,0.0,8.26575756445527,1306.595301856248,,2,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_2/random_group_mean/seed_3/20260518T021248_b85c2886,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_2/random_group_mean/seed_3/20260518T021248_b85c2886/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_105_rs_cpc_seed3_shot2/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022321/result_run_preflight_report.json
eurosat,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,10,0,0.0,6.174509385600686,1749.126825393808,,1,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_1/medoid/seed_3/20260518T021257_0da50067,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_1/medoid/seed_3/20260518T021257_0da50067/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_106_rs_cpc_seed3_shot2/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022322/result_run_preflight_report.json
eurosat,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,3,20,0,0.0,8.285837491974235,1303.4288942380315,,2,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_2/medoid/seed_3/20260518T021308_9a9d1c23,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_2/M_2/medoid/seed_3/20260518T021308_9a9d1c23/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_107_rs_cpc_seed3_shot2/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022323/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,10,0,0.0,6.084008410573006,1775.1454750179794,,1,mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_3/20260518T021317_9794ce67,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_3/20260518T021317_9794ce67/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_108_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022325/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,10,0,0.0,6.128333343192935,1762.3062250678863,,1,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_3/20260518T021326_72d78476,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_3/20260518T021326_72d78476/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_109_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022326/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,3,20,0,0.0,8.329835258424282,1296.5442490687371,,2,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_3/20260518T021338_d0215484,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_3/20260518T021338_d0215484/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_110_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022327/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,3,40,0,0.0,12.298712097108364,878.1407284539381,,4,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_3/20260518T021353_df0790fc,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_3/20260518T021353_df0790fc/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_111_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022329/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,10,0,0.0,6.307810148224235,1712.1631352586603,,1,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_3/20260518T021402_d87c27bf,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_3/20260518T021402_d87c27bf/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_112_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022330/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,3,20,0,0.0,8.367244644090533,1290.7474873018837,,2,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_3/20260518T021414_4dab192d,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_3/20260518T021414_4dab192d/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_113_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022331/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,3,40,0,0.0,12.221868820488453,883.6619144443061,,4,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_3/20260518T021429_f6b4881a,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_3/20260518T021429_f6b4881a/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_114_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022333/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,10,0,0.0,6.336846124380827,1704.3178559200485,,1,mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_3/20260518T021438_b4d5fd68,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_3/20260518T021438_b4d5fd68/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_115_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022334/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,10,0,0.0,6.22559324465692,1734.7744344314556,,1,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_3/20260518T021447_de4a2faf,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_3/20260518T021447_de4a2faf/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_116_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022335/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,3,20,0,0.0,8.254856051877141,1308.3208153029025,,2,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_3/20260518T021458_bac0b5a5,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_3/20260518T021458_bac0b5a5/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_117_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022337/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,3,40,0,0.0,12.135863056406379,889.9243465258787,,4,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_3/20260518T021514_bc427936,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_3/20260518T021514_bc427936/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_118_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022338/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,3,80,0,0.0,20.390581181272864,529.6563106263467,,8,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_3/20260518T021537_2fa597b4,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_3/20260518T021537_2fa597b4/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_119_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022340/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,10,0,0.0,6.261625602841377,1724.7917210347448,,1,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_3/20260518T021546_05152b12,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_3/20260518T021546_05152b12/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_120_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022341/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,3,20,0,0.0,8.142413912340999,1326.3879871828976,,2,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_3/20260518T021557_001618d6,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_3/20260518T021557_001618d6/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_121_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022342/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,3,40,0,0.0,12.216230399906635,884.0697700071653,,4,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_3/20260518T021612_120131c8,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_3/20260518T021612_120131c8/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_122_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022344/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,3,80,0,0.0,20.769684430211782,519.9886419213099,,8,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_3/20260518T021636_8ee85c76,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_3/20260518T021636_8ee85c76/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_123_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022345/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,10,0,0.0,6.394393909722567,1688.9794642739766,,1,mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_3/20260518T021646_43ac3fea,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_3/20260518T021646_43ac3fea/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_124_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022346/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,10,0,0.0,6.21103628911078,1738.8402671120461,,1,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_3/20260518T021655_09837043,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_3/20260518T021655_09837043/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_125_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022348/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,3,20,0,0.0,8.195046892389655,1317.8692131742941,,2,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_3/20260518T021706_835330c5,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_3/20260518T021706_835330c5/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_126_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022349/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,3,40,0,0.0,12.168130949139595,887.5644127386437,,4,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_3/20260518T021721_40f22602,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_3/20260518T021721_40f22602/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_127_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022351/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,3,80,0,0.0,20.092235462740064,537.5210747469091,,8,random_group_mean,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_3/20260518T021744_ec9b8125,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_3/20260518T021744_ec9b8125/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_128_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022352/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,10,0,0.0,6.1091056782752275,1767.852868940572,,1,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_3/20260518T021753_8e34718e,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_3/20260518T021753_8e34718e/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_129_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022353/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,3,20,0,0.0,8.191331803798676,1318.4669182844689,,2,medoid,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_3/20260518T021804_b4afd544,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_3/20260518T021804_b4afd544/metrics.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_130_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022355/result_run_preflight_report.json
